bicycle_id,rent_time,rent_station_no,rent_rack,return_time,return_station_no,return_rack,use_time_min,use_dist_m,birth_year,gender,user_type,bicycle_type
SPB-03352,2018-02-18 16:14:50,152,22,2018-02-18 16:59:09,906,5,43,8870.0,1986,F,내국인,LCD자전거
SPB-09203,2018-02-18 16:26:59,1209,12,2018-02-18 16:55:03,551,1,28,3260.0,1989,M,내국인,LCD자전거
SPB-12826,2018-02-18 16:40:23,166,19,2018-02-18 17:05:40,126,18,23,58760.0,1992,M,내국인,LCD자전거
SPB-08585,2018-02-18 16:52:30,329,8,2018-02-18 17:20:49,311,6,27,1670.0,1992,M,내국인,LCD자전거
SPB-13346,2018-02-18 17:05:05,1308,3,2018-02-18 18:50:35,2243,2,105,22350.0,\N,\N,비회원,LCD자전거
SPB-09984,2018-02-18 17:19:05,1149,3,2018-02-18 17:32:31,1103,6,12,1910.0,1996,F,내국인,LCD자전거
SPB-11466,2018-02-18 17:33:06,1506,8,2018-02-18 17:44:20,1522,1,10,2120.0,1966,M,내국인,LCD자전거
SPB-10511,2018-02-18 17:46:31,550,10,2018-02-18 18:02:15,521,12,15,1740.0,1987,M,내국인,LCD자전거
SPB-04346,2018-02-18 18:04:28,1715,6,2018-02-18 18:54:05,1522,3,49,8920.0,1966,F,내국인,LCD자전거
SPB-09610,2018-02-18 18:25:22,301,10,2018-02-18 18:35:58,316,7,10,1580.0,1992,F,내국인,LCD자전거
SPB-10845,2018-02-18 18:41:03,228,4,2018-02-18 18:47:11,227,1,5,1130.0,1995,M,내국인,LCD자전거
SPB-00297,2018-02-18 18:56:36,2333,11,2018-02-18 19:18:33,2276,13,21,1560.0,1984,F,내국인,LCD자전거
SPB-12917,2018-02-18 19:20:15,152,30,2018-02-19 01:38:12,154,5,119,1720.0,1972,F,내국인,LCD자전거
SPB-03292,2018-02-18 19:41:04,3501,4,2018-02-18 19:55:16,540,2,13,2790.0,1973,M,내국인,LCD자전거
SPB-04550,2018-02-18 20:04:38,714,4,2018-02-18 20:40:58,1118,3,35,4860.0,\N,\N,\N,LCD자전거
SPB-00318,2018-02-18 20:33:14,2002,8,2018-02-18 21:25:25,249,1,51,8810.0,1980,M,내국인,LCD자전거
SPB-11929,2018-02-18 20:55:56,122,10,2018-02-18 21:29:37,826,17,31,4820.0,1989,M,내국인,LCD자전거
SPB-02066,2018-02-18 21:17:52,3506,3,2018-02-18 21:24:50,509,2,6,840.0,1996,F,내국인,LCD자전거
SPB-03880,2018-02-18 21:43:37,908,3,2018-02-18 21:51:12,927,6,7,1030.0,1985,M,내국인,LCD자전거
SPB-05644,2018-02-18 22:07:53,1232,6,2018-02-18 22:38:27,1222,11,30,2480.0,1993,F,내국인,LCD자전거
SPB-07626,2018-02-18 22:31:20,512,4,2018-02-18 22:45:11,562,7,13,3470.0,1984,M,내국인,LCD자전거
SPB-11124,2018-02-18 23:06:27,2109,14,2018-02-18 23:22:40,2109,14,15,760.0,1988,M,내국인,LCD자전거
SPB-00145,2018-02-18 23:40:35,3504,2,2018-02-19 00:23:10,533,6,42,8210.0,1994,M,내국인,LCD자전거
SPB-05600,2018-02-19 00:14:35,1637,10,2018-02-19 00:25:34,1712,15,10,1490.0,1992,M,내국인,LCD자전거
SPB-13582,2018-02-19 00:55:47,163,1,2018-02-19 01:21:57,161,1,25,4440.0,1997,M,내국인,LCD자전거
SPB-09603,2018-02-19 01:41:15,158,5,2018-02-19 01:52:33,161,8,10,1040.0,1995,M,내국인,LCD자전거
SPB-09878,2018-02-19 03:00:59,1042,4,2018-02-19 03:03:35,1021,14,2,310.0,1977,F,내국인,LCD자전거
SPB-12128,2018-02-19 05:12:32,551,10,2018-02-19 05:24:43,571,11,11,2520.0,1962,M,내국인,LCD자전거
SPB-05081,2018-02-19 06:26:59,112,5,2018-02-19 07:18:02,250,10,50,6570.0,1994,M,내국인,LCD자전거
SPB-03659,2018-02-19 07:02:21,1617,12,2018-02-19 07:08:42,1616,1,6,880.0,1980,M,내국인,LCD자전거
SPB-11062,2018-02-19 07:25:33,315,1,2018-02-19 07:33:25,308,1,7,1540.0,1970,M,내국인,LCD자전거
SPB-10439,2018-02-19 07:41:14,1117,7,2018-02-19 07:53:49,1122,6,11,2470.0,1992,M,내국인,LCD자전거
SPB-06246,2018-02-19 07:52:37,1333,7,2018-02-19 08:21:05,1431,3,28,5270.0,1947,M,내국인,LCD자전거
SPB-02524,2018-02-19 08:02:46,254,3,2018-02-19 08:13:19,1912,1,10,2520.0,1977,M,내국인,LCD자전거
SPB-11331,2018-02-19 08:10:23,1220,10,2018-02-19 08:34:50,1209,13,22,3950.0,1979,M,내국인,LCD자전거
SPB-08371,2018-02-19 08:19:14,342,10,2018-02-19 08:27:06,387,1,7,1660.0,1983,M,내국인,LCD자전거
SPB-05768,2018-02-19 08:26:47,1109,2,2018-02-19 08:46:50,1117,7,19,3490.0,1991,M,내국인,LCD자전거
SPB-12832,2018-02-19 08:34:05,2013,6,2018-02-19 08:38:05,2050,5,3,890.0,1994,F,내국인,LCD자전거
SPB-05212,2018-02-19 08:40:47,1713,8,2018-02-19 08:47:59,1503,5,6,1260.0,1995,M,내국인,LCD자전거
SPB-12667,2018-02-19 08:46:55,2038,3,2018-02-19 08:57:17,2228,2,9,1940.0,1974,M,내국인,LCD자전거
SPB-13605,2018-02-19 08:56:17,144,5,2018-02-19 09:05:17,125,11,8,1650.0,1971,M,내국인,LCD자전거
SPB-06532,2018-02-19 09:10:04,228,9,2018-02-19 09:23:05,104,1,12,2890.0,1983,M,내국인,LCD자전거
SPB-03429,2018-02-19 09:25:53,348,14,2018-02-19 09:44:19,305,14,18,2470.0,1965,F,내국인,LCD자전거
SPB-06777,2018-02-19 09:43:29,128,5,2018-02-19 09:51:07,115,9,7,1300.0,1995,F,내국인,LCD자전거
SPB-12457,2018-02-19 09:59:22,2373,20,2018-02-19 10:12:21,2340,11,12,2570.0,1974,M,내국인,LCD자전거
SPB-11702,2018-02-19 10:21:26,1717,1,2018-02-19 10:36:09,1650,18,14,3040.0,1994,F,내국인,LCD자전거
SPB-04846,2018-02-19 10:47:15,563,6,2018-02-19 10:53:08,3509,9,5,1460.0,1995,M,내국인,LCD자전거
SPB-05164,2018-02-19 11:10:30,118,3,2018-02-19 11:22:28,109,7,11,1150.0,1975,F,내국인,LCD자전거
SPB-00068,2018-02-19 11:31:55,388,7,2018-02-19 11:42:12,1306,2,9,600.0,1992,F,내국인,LCD자전거
SPB-04156,2018-02-19 11:47:13,408,11,2018-02-19 11:51:44,402,2,4,810.0,1976,M,내국인,LCD자전거
SPB-02680,2018-02-19 12:00:52,359,3,2018-02-19 12:07:05,358,3,5,840.0,1990,F,내국인,LCD자전거
SPB-05172,2018-02-19 12:13:21,1321,3,2018-02-19 12:21:51,1308,3,8,1630.0,1990,M,내국인,LCD자전거
SPB-13509,2018-02-19 12:31:21,358,8,2018-02-19 12:48:44,334,2,17,2740.0,1981,M,내국인,LCD자전거
SPB-02691,2018-02-19 12:46:06,162,12,2018-02-19 13:18:40,818,13,32,5420.0,1995,F,내국인,LCD자전거
SPB-09090,2018-02-19 13:03:19,107,2,2018-02-19 14:38:32,107,5,92,5940.0,1988,M,내국인,LCD자전거
SPB-11915,2018-02-19 13:19:08,152,8,2018-02-19 13:55:56,117,5,35,7500.0,1959,M,내국인,LCD자전거
SPB-07321,2018-02-19 13:33:47,419,19,2018-02-19 14:51:29,186,14,77,7100.0,1940,M,내국인,LCD자전거
SPB-09660,2018-02-19 13:51:58,635,1,2018-02-19 14:08:03,615,15,15,2170.0,1990,M,내국인,LCD자전거
SPB-13667,2018-02-19 14:07:37,1438,8,2018-02-19 14:28:58,1438,12,20,3240.0,1976,M,내국인,LCD자전거
SPB-10413,2018-02-19 14:23:51,156,3,2018-02-19 14:28:04,145,1,4,680.0,1985,F,내국인,LCD자전거
SPB-08309,2018-02-19 14:38:58,538,3,2018-02-19 15:22:03,538,8,40,1920.0,1966,M,내국인,LCD자전거
SPB-03888,2018-02-19 14:52:31,813,10,2018-02-19 14:57:30,813,1,4,420.0,1984,M,내국인,LCD자전거
SPB-02381,2018-02-19 15:06:15,414,1,2018-02-19 15:17:44,155,1,11,2280.0,1983,M,내국인,LCD자전거
SPB-08068,2018-02-19 15:18:42,143,2,2018-02-19 16:22:09,143,2,61,5110.0,1974,M,내국인,LCD자전거
SPB-08483,2018-02-19 15:31:53,2223,7,2018-02-19 15:39:23,2033,8,7,980.0,1981,F,내국인,LCD자전거
SPB-02286,2018-02-19 15:45:53,1030,12,2018-02-19 16:43:24,1215,2,57,3080.0,1979,F,내국인,LCD자전거
SPB-13296,2018-02-19 15:59:19,307,1,2018-02-19 16:07:51,349,2,8,1020.0,1975,M,내국인,LCD자전거
SPB-11466,2018-02-19 16:12:48,1715,15,2018-02-19 16:26:21,1506,16,12,2570.0,1966,M,내국인,LCD자전거
SPB-09441,2018-02-19 16:25:14,1925,12,2018-02-19 16:43:47,1906,18,18,3820.0,1998,M,내국인,LCD자전거
SPB-07939,2018-02-19 16:37:21,109,4,2018-02-19 17:27:17,816,3,49,6170.0,\N,\N,비회원,LCD자전거
SPB-07771,2018-02-19 16:50:55,521,14,2018-02-19 17:02:29,601,7,10,1870.0,1990,M,내국인,LCD자전거
SPB-11087,2018-02-19 17:05:06,1306,2,2018-02-19 17:48:35,1305,1,41,6810.0,1995,M,내국인,LCD자전거
SPB-12250,2018-02-19 17:16:42,914,1,2018-02-19 17:39:00,914,1,21,4380.0,1999,M,내국인,LCD자전거
SPB-06605,2018-02-19 17:27:03,200,13,2018-02-19 18:13:56,266,10,46,2910.0,1968,M,내국인,LCD자전거
SPB-03399,2018-02-19 17:37:38,559,3,2018-02-19 17:48:03,536,6,10,960.0,1987,M,내국인,LCD자전거
SPB-06218,2018-02-19 17:46:41,1023,6,2018-02-19 18:21:23,1011,20,34,5220.0,1985,M,내국인,LCD자전거
SPB-10479,2018-02-19 17:55:40,625,5,2018-02-19 18:03:11,538,5,7,840.0,1994,F,내국인,LCD자전거
SPB-12555,2018-02-19 18:03:33,563,7,2018-02-19 18:08:37,584,12,4,950.0,1982,F,내국인,LCD자전거
SPB-06339,2018-02-19 18:07:14,1346,14,2018-02-19 18:25:30,1348,8,17,1490.0,\N,\N,비회원,LCD자전거
SPB-04886,2018-02-19 18:11:58,1814,1,2018-02-19 18:15:38,1831,7,3,620.0,1981,M,내국인,LCD자전거
SPB-13615,2018-02-19 18:16:11,582,8,2018-02-19 18:21:00,508,1,4,1150.0,1962,M,내국인,LCD자전거
SPB-05499,2018-02-19 18:20:49,563,6,2018-02-19 18:29:59,500,3,8,1280.0,1980,M,내국인,LCD자전거
SPB-04209,2018-02-19 18:27:01,175,1,2018-02-19 19:17:09,700,17,49,8260.0,1994,F,내국인,LCD자전거
SPB-07545,2018-02-19 18:33:07,504,5,2018-02-19 18:39:09,546,6,5,1030.0,1993,F,내국인,LCD자전거
SPB-06343,2018-02-19 18:38:52,716,7,2018-02-19 20:17:10,708,8,97,3950.0,1991,F,내국인,LCD자전거
SPB-13630,2018-02-19 18:46:10,223,19,2018-02-19 18:48:57,221,8,2,660.0,1980,M,내국인,LCD자전거
SPB-11154,2018-02-19 18:52:38,363,6,2018-02-19 19:13:41,1319,2,20,3290.0,1979,M,내국인,LCD자전거
SPB-09752,2018-02-19 19:03:09,1512,13,2018-02-19 19:06:48,1512,13,3,28720.0,1989,F,내국인,LCD자전거
SPB-12091,2018-02-19 19:10:18,232,3,2018-02-19 19:31:38,1907,4,19,5210.0,1984,M,내국인,LCD자전거
SPB-00788,2018-02-19 19:19:02,623,2,2018-02-19 19:23:01,639,4,3,810.0,1990,M,내국인,LCD자전거
SPB-12256,2018-02-19 19:29:46,549,10,2018-02-19 19:48:40,514,5,17,3130.0,1997,F,내국인,LCD자전거
SPB-00670,2018-02-19 19:40:17,166,9,2018-02-19 20:10:15,170,4,27,4450.0,1972,F,내국인,LCD자전거
SPB-08705,2018-02-19 19:49:46,218,16,2018-02-19 20:01:00,204,11,10,1630.0,1979,M,내국인,LCD자전거
SPB-07854,2018-02-19 20:02:51,2330,3,2018-02-19 20:08:03,2350,1,5,860.0,1966,M,내국인,LCD자전거
SPB-10667,2018-02-19 20:13:51,1308,9,2018-02-19 20:21:12,612,20,7,22950.0,1993,M,내국인,LCD자전거
SPB-10853,2018-02-19 20:25:02,614,1,2018-02-19 21:12:13,634,2,46,3650.0,1983,M,내국인,LCD자전거
SPB-04113,2018-02-19 20:39:36,590,10,2018-02-19 20:51:39,574,3,11,2780.0,1992,M,내국인,LCD자전거
SPB-02862,2018-02-19 20:53:54,159,3,2018-02-19 20:57:38,142,7,3,900.0,1992,M,내국인,LCD자전거
SPB-09858,2018-02-19 21:07:08,191,3,2018-02-19 21:27:46,931,9,20,2950.0,1991,M,내국인,LCD자전거
SPB-09804,2018-02-19 21:20:53,300,6,2018-02-19 21:51:22,1303,6,29,6270.0,1976,M,내국인,LCD자전거
SPB-07334,2018-02-19 21:35:41,302,12,2018-02-19 21:44:32,326,16,8,1110.0,1964,M,내국인,LCD자전거
SPB-09534,2018-02-19 21:51:44,1428,1,2018-02-19 22:05:50,1608,8,13,1890.0,1989,F,내국인,LCD자전거
SPB-00012,2018-02-19 22:02:41,339,1,2018-02-19 22:30:25,334,9,27,2820.0,\N,\N,외국인,LCD자전거
SPB-03455,2018-02-19 22:16:29,567,15,2018-02-19 22:21:10,563,10,4,900.0,1976,F,내국인,LCD자전거
SPB-11253,2018-02-19 22:30:20,704,6,2018-02-19 22:44:12,712,10,13,2860.0,1979,M,내국인,LCD자전거
SPB-08365,2018-02-19 22:46:00,390,9,2018-02-19 23:01:36,521,2,14,3690.0,1994,F,내국인,LCD자전거
SPB-00012,2018-02-19 23:04:02,334,9,2018-02-19 23:21:44,384,4,17,3550.0,1995,M,내국인,LCD자전거
SPB-04241,2018-02-19 23:25:54,2243,3,2018-02-19 23:44:31,2248,6,18,3550.0,1991,F,내국인,LCD자전거
SPB-13631,2018-02-19 23:57:01,145,3,2018-02-20 00:03:46,157,1,6,1120.0,1979,M,내국인,LCD자전거
SPB-03940,2018-02-20 00:25:38,1337,9,2018-02-20 00:41:13,1346,6,15,2600.0,1991,M,내국인,LCD자전거
SPB-13538,2018-02-20 00:58:13,529,6,2018-02-20 01:51:08,583,5,52,11010.0,1991,F,내국인,LCD자전거
SPB-08020,2018-02-20 01:30:06,111,10,2018-02-20 01:44:44,152,13,13,3090.0,1995,M,내국인,LCD자전거
SPB-12137,2018-02-20 02:05:41,623,13,2018-02-20 02:12:12,639,13,6,780.0,1996,F,내국인,LCD자전거
SPB-07361,2018-02-20 02:50:01,113,25,2018-02-20 03:23:17,400,7,31,33490.0,1980,M,내국인,LCD자전거
SPB-05195,2018-02-20 04:10:37,126,19,2018-02-20 04:16:47,150,10,5,1110.0,1995,F,내국인,LCD자전거
SPB-07638,2018-02-20 05:33:47,2317,8,2018-02-20 07:23:59,1206,17,106,1550.0,1975,M,내국인,LCD자전거
SPB-11398,2018-02-20 06:31:28,302,8,2018-02-20 06:38:31,316,3,6,1590.0,1987,M,내국인,LCD자전거
SPB-05647,2018-02-20 06:59:42,583,2,2018-02-20 07:59:58,583,2,59,17560.0,1992,F,내국인,LCD자전거
SPB-00450,2018-02-20 07:21:53,342,3,2018-02-20 09:12:38,342,6,110,0.0,1967,M,내국인,LCD자전거
SPB-11287,2018-02-20 07:36:39,9997,19,2018-02-20 07:41:03,1809,8,4,950.0,1979,M,내국인,LCD자전거
SPB-10269,2018-02-20 07:46:45,148,9,2018-02-20 07:57:21,157,11,10,2140.0,1955,M,내국인,LCD자전거
SPB-06007,2018-02-20 07:55:32,2263,20,2018-02-20 08:08:16,2243,1,12,1910.0,1989,F,내국인,LCD자전거
SPB-07885,2018-02-20 08:05:00,370,2,2018-02-20 08:58:09,370,6,50,1700.0,1980,M,내국인,LCD자전거
SPB-04576,2018-02-20 08:12:29,235,5,2018-02-20 08:41:52,1831,3,29,4380.0,1972,F,내국인,LCD자전거
SPB-08777,2018-02-20 08:18:48,816,8,2018-02-20 08:21:21,817,8,2,630.0,1973,F,내국인,LCD자전거
SPB-09489,2018-02-20 08:25:01,258,6,2018-02-20 08:29:30,213,15,4,890.0,1990,M,내국인,LCD자전거
SPB-11856,2018-02-20 08:31:19,1709,9,2018-02-20 08:49:20,1636,5,16,3140.0,1969,F,내국인,LCD자전거
SPB-12249,2018-02-20 08:37:30,508,10,2018-02-20 08:41:59,578,1,4,740.0,1987,M,내국인,LCD자전거
SPB-12951,2018-02-20 08:43:14,124,7,2018-02-20 08:50:33,134,8,6,1100.0,1983,M,내국인,LCD자전거
SPB-12617,2018-02-20 08:50:04,825,2,2018-02-20 09:33:53,124,8,39,9170.0,1963,M,내국인,LCD자전거
SPB-11952,2018-02-20 08:58:48,417,20,2018-02-20 09:06:15,409,25,6,1340.0,1976,M,내국인,LCD자전거
SPB-08388,2018-02-20 09:11:18,2110,8,2018-02-20 09:26:14,252,9,14,2750.0,1994,F,내국인,LCD자전거
SPB-09359,2018-02-20 09:24:27,1430,2,2018-02-20 09:28:57,1448,7,4,1530.0,1990,M,내국인,LCD자전거
SPB-10292,2018-02-20 09:40:48,921,2,2018-02-20 10:06:24,919,6,24,3170.0,1992,F,내국인,LCD자전거
SPB-07839,2018-02-20 09:56:16,614,2,2018-02-20 10:24:46,633,1,27,1290.0,1977,M,내국인,LCD자전거
SPB-08755,2018-02-20 10:18:15,622,15,2018-02-20 10:26:39,639,1,7,1360.0,1976,M,내국인,LCD자전거
SPB-01173,2018-02-20 10:40:56,3501,7,2018-02-20 10:49:56,543,13,8,1520.0,1992,F,내국인,LCD자전거
SPB-09127,2018-02-20 10:58:30,1004,4,2018-02-20 11:15:10,1028,1,15,2600.0,1995,F,내국인,LCD자전거
SPB-02497,2018-02-20 11:17:48,222,1,2018-02-20 11:27:00,209,2,8,1490.0,1979,M,내국인,LCD자전거
SPB-13197,2018-02-20 11:38:54,1019,7,2018-02-20 11:49:29,1012,12,10,830.0,1982,M,내국인,LCD자전거
SPB-12077,2018-02-20 11:53:12,1808,1,2018-02-20 11:55:53,9997,1,2,710.0,1980,M,내국인,LCD자전거
SPB-08445,2018-02-20 12:06:40,631,6,2018-02-20 12:17:23,641,10,10,1440.0,1964,F,내국인,LCD자전거
SPB-08759,2018-02-20 12:22:27,1617,12,2018-02-20 12:27:00,1605,5,4,920.0,1993,M,내국인,LCD자전거
SPB-03352,2018-02-20 12:38:54,409,5,2018-02-20 12:42:32,405,4,3,710.0,1981,M,내국인,LCD자전거
SPB-11888,2018-02-20 12:51:48,1418,13,2018-02-20 13:09:14,1448,3,15,3400.0,1992,F,내국인,LCD자전거
SPB-09090,2018-02-20 13:07:36,116,3,2018-02-20 13:14:18,113,24,6,970.0,1994,M,내국인,LCD자전거
SPB-04618,2018-02-20 13:23:18,300,3,2018-02-20 13:40:28,314,1,16,2310.0,1995,F,내국인,LCD자전거
SPB-02567,2018-02-20 13:38:40,99998,11,2018-02-20 13:43:24,115,4,4,970.0,1994,M,내국인,LCD자전거
SPB-00412,2018-02-20 13:52:28,102,17,2018-02-20 14:06:37,113,19,13,1450.0,1982,F,내국인,LCD자전거
SPB-10309,2018-02-20 14:07:21,1911,6,2018-02-20 14:40:01,2009,6,31,4200.0,1993,M,내국인,LCD자전거
SPB-12837,2018-02-20 14:22:17,270,2,2018-02-20 14:35:45,200,9,12,1870.0,1991,M,내국인,LCD자전거
SPB-10295,2018-02-20 14:38:11,421,2,2018-02-20 15:37:51,117,1,59,5460.0,1998,F,내국인,LCD자전거
SPB-11362,2018-02-20 14:54:28,641,10,2018-02-20 15:00:30,612,19,5,710.0,1991,M,내국인,LCD자전거
SPB-04897,2018-02-20 15:07:03,805,5,2018-02-20 15:21:06,820,3,13,1690.0,1991,F,내국인,LCD자전거
SPB-03295,2018-02-20 15:18:21,810,1,2018-02-20 15:55:32,806,13,36,5310.0,\N,\N,비회원,LCD자전거
SPB-05065,2018-02-20 15:30:23,1210,5,2018-02-20 15:45:38,1235,4,14,1770.0,1996,M,내국인,LCD자전거
SPB-08999,2018-02-20 15:42:14,576,3,2018-02-20 15:50:30,551,8,7,1110.0,1992,M,내국인,LCD자전거
SPB-04224,2018-02-20 15:55:33,1320,2,2018-02-20 17:06:20,1320,2,70,9110.0,2001,F,내국인,LCD자전거
SPB-11370,2018-02-20 16:07:24,1019,3,2018-02-20 16:14:15,1013,1,6,1140.0,1990,F,내국인,LCD자전거
SPB-05059,2018-02-20 16:21:37,304,1,2018-02-20 16:41:07,158,13,19,3040.0,1937,F,내국인,LCD자전거
SPB-11848,2018-02-20 16:35:19,1447,14,2018-02-20 18:10:17,1403,15,94,9830.0,1964,M,내국인,LCD자전거
SPB-06420,2018-02-20 16:48:38,2310,5,2018-02-20 17:23:58,2362,7,34,3400.0,1987,M,내국인,LCD자전거
SPB-05044,2018-02-20 17:04:57,164,8,2018-02-20 17:24:29,113,7,19,2910.0,1988,F,내국인,LCD자전거
SPB-10032,2018-02-20 17:14:23,905,10,2018-02-20 17:35:18,922,8,20,2710.0,1994,F,내국인,LCD자전거
SPB-01989,2018-02-20 17:25:34,822,6,2018-02-20 19:03:41,825,3,97,7580.0,1997,M,내국인,LCD자전거
SPB-07788,2018-02-20 17:35:45,913,1,2018-02-20 17:39:51,911,3,3,640.0,1971,F,내국인,LCD자전거
SPB-13054,2018-02-20 17:45:31,2315,5,2018-02-20 18:28:04,1203,1,38,7370.0,1987,F,내국인,LCD자전거
SPB-08023,2018-02-20 17:56:27,2348,9,2018-02-20 18:02:45,2332,0,6,950.0,1984,M,내국인,LCD자전거
SPB-08144,2018-02-20 18:04:33,124,1,2018-02-20 19:45:35,816,10,95,20300.0,1973,M,내국인,LCD자전거
SPB-12676,2018-02-20 18:10:17,222,6,2018-02-20 18:17:42,207,14,7,1210.0,1974,M,내국인,LCD자전거
SPB-12588,2018-02-20 18:14:48,311,30,2018-02-20 18:28:57,807,5,13,2060.0,1966,M,내국인,LCD자전거
SPB-06773,2018-02-20 18:19:52,347,15,2018-02-20 18:31:05,361,5,10,1380.0,1981,M,내국인,LCD자전거
SPB-10804,2018-02-20 18:26:18,368,6,2018-02-20 18:30:48,331,4,4,790.0,1978,M,내국인,LCD자전거
SPB-06226,2018-02-20 18:32:47,371,2,2018-02-20 18:44:33,389,2,11,1910.0,1992,M,내국인,LCD자전거
SPB-12180,2018-02-20 18:39:46,1228,4,2018-02-20 19:10:18,1208,15,29,6370.0,1997,M,내국인,LCD자전거
SPB-10502,2018-02-20 18:48:07,2243,13,2018-02-20 19:10:38,2250,1,21,4310.0,1990,F,내국인,LCD자전거
SPB-11882,2018-02-20 18:54:56,1106,2,2018-02-20 19:08:17,1110,2,13,1440.0,1991,F,내국인,LCD자전거
SPB-04651,2018-02-20 19:02:56,166,7,2018-02-20 19:53:57,119,1,50,8400.0,1962,M,내국인,LCD자전거
SPB-06202,2018-02-20 19:10:38,418,10,2018-02-20 19:29:17,152,3,18,3010.0,1980,F,내국인,LCD자전거
SPB-10826,2018-02-20 19:19:51,316,10,2018-02-20 19:34:25,158,13,14,2440.0,1967,M,내국인,LCD자전거
SPB-04049,2018-02-20 19:30:48,206,1,2018-02-20 19:52:31,258,1,21,2360.0,1975,M,내국인,LCD자전거
SPB-02860,2018-02-20 19:42:52,335,6,2018-02-20 20:09:52,641,10,26,5110.0,1994,F,내국인,LCD자전거
SPB-06224,2018-02-20 19:54:28,1003,5,2018-02-20 20:01:09,1029,7,6,1090.0,1985,M,내국인,LCD자전거
SPB-07428,2018-02-20 20:07:12,706,2,2018-02-20 20:18:34,1140,13,11,2030.0,1971,M,내국인,LCD자전거
SPB-06746,2018-02-20 20:23:29,313,3,2018-02-20 20:32:49,173,5,8,1240.0,1982,F,내국인,LCD자전거
SPB-04328,2018-02-20 20:35:50,567,15,2018-02-20 20:40:14,514,1,4,630.0,1979,M,내국인,LCD자전거
SPB-07633,2018-02-20 20:53:14,1630,3,2018-02-20 20:55:51,1651,4,2,440.0,1973,M,내국인,LCD자전거
SPB-07371,2018-02-20 21:08:12,304,1,2018-02-20 21:13:33,302,6,5,770.0,\N,\N,\N,LCD자전거
SPB-00851,2018-02-20 21:17:43,272,9,2018-02-20 21:38:29,1122,3,20,5370.0,1976,M,내국인,LCD자전거
SPB-12102,2018-02-20 21:30:23,2025,9,2018-02-20 22:38:44,207,10,64,4810.0,1997,M,내국인,LCD자전거
SPB-09788,2018-02-20 21:44:41,1403,12,2018-02-20 21:53:27,1440,8,8,1370.0,1987,M,내국인,LCD자전거
SPB-13386,2018-02-20 21:59:12,224,1,2018-02-20 22:06:37,259,4,7,1060.0,1984,M,내국인,LCD자전거
SPB-10658,2018-02-20 22:12:38,816,2,2018-02-20 22:28:53,2054,9,15,3570.0,1987,M,내국인,LCD자전거
SPB-03604,2018-02-20 22:26:30,2231,4,2018-02-20 23:07:17,2034,10,40,5850.0,1993,F,내국인,LCD자전거
SPB-10254,2018-02-20 22:47:04,2316,10,2018-02-20 23:07:10,2314,5,20,3380.0,1997,F,내국인,LCD자전거
SPB-13350,2018-02-20 23:07:25,1608,2,2018-02-20 23:11:00,1611,11,3,820.0,1989,M,내국인,LCD자전거
SPB-02884,2018-02-20 23:29:01,1408,10,2018-02-20 23:33:20,1433,6,3,1050.0,1994,M,내국인,LCD자전거
SPB-02404,2018-02-20 23:57:55,1642,2,2018-02-21 00:07:15,1610,13,8,930.0,1995,F,내국인,LCD자전거
SPB-02549,2018-02-21 00:27:55,1516,9,2018-02-21 00:39:42,1501,9,11,2090.0,1992,M,내국인,LCD자전거
SPB-06004,2018-02-21 01:01:21,1146,8,2018-02-21 01:06:52,1145,7,5,0.0,1973,M,내국인,LCD자전거
SPB-07462,2018-02-21 01:32:10,503,9,2018-02-21 02:13:37,516,4,39,3100.0,1979,M,내국인,LCD자전거
SPB-02376,2018-02-21 02:11:57,358,7,2018-02-21 02:24:12,338,10,11,1540.0,1993,F,내국인,LCD자전거
SPB-10167,2018-02-21 03:10:52,568,3,2018-02-21 03:13:22,613,1,2,510.0,1962,F,내국인,LCD자전거
SPB-08444,2018-02-21 04:57:49,308,8,2018-02-21 05:05:42,315,3,7,1540.0,1979,M,내국인,LCD자전거
SPB-12336,2018-02-21 06:23:32,2263,11,2018-02-21 06:45:13,2336,3,20,3510.0,1964,M,내국인,LCD자전거
SPB-09517,2018-02-21 06:51:39,147,6,2018-02-21 06:55:44,144,6,3,790.0,1974,M,내국인,LCD자전거
SPB-11313,2018-02-21 07:18:55,719,1,2018-02-21 07:28:41,703,10,9,1690.0,1994,M,내국인,LCD자전거
SPB-12126,2018-02-21 07:33:54,546,3,2018-02-21 08:24:33,2213,1,47,13880.0,1945,F,내국인,LCD자전거
SPB-01164,2018-02-21 07:45:46,2347,4,2018-02-21 07:50:57,2306,9,4,1440.0,1984,M,내국인,LCD자전거
SPB-04189,2018-02-21 07:55:52,2054,3,2018-02-21 08:44:32,200,18,48,5330.0,1968,M,내국인,LCD자전거
SPB-11631,2018-02-21 08:03:53,549,6,2018-02-21 08:31:00,521,5,25,6860.0,1989,M,내국인,LCD자전거
SPB-12618,2018-02-21 08:12:54,608,2,2018-02-21 08:20:33,635,12,7,910.0,1976,F,내국인,LCD자전거
SPB-13350,2018-02-21 08:20:42,1611,11,2018-02-21 08:23:37,1608,9,2,790.0,1989,M,내국인,LCD자전거
SPB-08544,2018-02-21 08:26:41,263,9,2018-02-21 08:28:19,262,12,1,50230.0,1993,M,내국인,LCD자전거
SPB-07514,2018-02-21 08:33:17,238,4,2018-02-21 08:49:09,227,2,15,3060.0,1995,M,내국인,LCD자전거
