bicycle_id,rent_time,rent_station_no,rent_rack,return_time,return_station_no,return_rack,use_time_min,use_dist_m,birth_year,gender,user_type,bicycle_type
SPB-09166,2018-01-11 16:33:24,914,4,2018-01-11 17:02:40,912,4,26,4800.0,1984,M,내국인,LCD자전거
SPB-12164,2018-01-11 17:05:13,2321,5,2018-01-11 18:00:51,2306,\N,51,9880.0,1960,F,내국인,LCD자전거
SPB-11950,2018-01-11 17:34:59,516,4,2018-01-11 17:51:55,582,4,16,2260.0,1995,M,내국인,LCD자전거
SPB-13481,2018-01-11 17:57:40,609,15,2018-01-11 18:03:43,1308,7,5,1170.0,1994,M,내국인,LCD자전거
SPB-13695,2018-01-11 18:10:45,1962,7,2018-01-11 18:27:55,236,1,16,4670.0,1979,M,내국인,LCD자전거
SPB-05420,2018-01-11 18:24:23,182,4,2018-01-11 18:51:10,154,13,25,2150.0,1972,M,내국인,LCD자전거
SPB-08975,2018-01-11 18:39:29,152,5,2018-01-11 18:44:04,151,2,4,700.0,1990,M,내국인,LCD자전거
SPB-10030,2018-01-11 18:57:49,1536,6,2018-01-11 19:07:21,1520,9,9,1210.0,1973,M,내국인,LCD자전거
SPB-04081,2018-01-11 19:15:48,1602,8,2018-01-11 19:49:28,1428,3,33,3470.0,1995,M,내국인,LCD자전거
SPB-03430,2018-01-11 19:40:12,559,7,2018-01-11 20:00:57,613,5,20,2750.0,1979,M,내국인,LCD자전거
SPB-07841,2018-01-11 20:06:06,630,1,2018-01-11 20:15:44,559,9,8,1610.0,1994,M,내국인,LCD자전거
SPB-01135,2018-01-11 20:38:57,818,4,2018-01-11 20:49:01,379,1,9,1530.0,1992,M,내국인,LCD자전거
SPB-07115,2018-01-11 21:08:26,2222,9,2018-01-11 21:10:39,2224,6,1,460.0,1991,M,내국인,LCD자전거
SPB-12242,2018-01-11 21:45:37,703,11,2018-01-11 21:58:48,262,6,12,1610.0,1979,M,내국인,LCD자전거
SPB-08250,2018-01-11 22:17:43,2009,8,2018-01-11 22:23:26,2015,7,5,680.0,1968,M,내국인,LCD자전거
SPB-02235,2018-01-11 22:50:05,2211,1,2018-01-11 23:02:10,2211,9,11,1270.0,1990,M,내국인,LCD자전거
SPB-13197,2018-01-11 23:31:14,584,13,2018-01-12 00:27:14,602,1,53,5370.0,1982,M,내국인,LCD자전거
SPB-13363,2018-01-12 00:18:24,1113,2,2018-01-12 00:22:28,1102,4,3,1120.0,1990,M,내국인,LCD자전거
SPB-08028,2018-01-12 01:15:19,2041,7,2018-01-12 01:21:02,2032,3,5,1440.0,1968,M,내국인,LCD자전거
SPB-02396,2018-01-12 02:19:24,1515,6,2018-01-12 02:33:39,1514,10,13,3250.0,1984,F,내국인,LCD자전거
SPB-13703,2018-01-12 03:55:29,519,13,2018-01-12 04:24:35,385,9,28,5040.0,1953,M,내국인,LCD자전거
SPB-13585,2018-01-12 06:26:15,623,18,2018-01-12 06:30:24,639,12,3,810.0,1992,M,내국인,LCD자전거
SPB-02481,2018-01-12 07:19:14,637,2,2018-01-12 07:41:34,594,9,22,5090.0,1987,M,내국인,LCD자전거
SPB-06273,2018-01-12 07:47:35,2111,6,2018-01-12 07:55:48,2130,6,7,1320.0,1992,F,내국인,LCD자전거
SPB-00892,2018-01-12 08:07:59,1220,6,2018-01-12 08:18:29,1205,9,10,1590.0,1974,M,내국인,LCD자전거
SPB-07504,2018-01-12 08:21:02,2115,2,2018-01-12 08:24:04,2110,3,2,550.0,1984,M,내국인,LCD자전거
SPB-09572,2018-01-12 08:32:58,504,1,2018-01-12 08:39:03,502,5,5,780.0,1989,F,내국인,LCD자전거
SPB-04450,2018-01-12 08:44:27,170,10,2018-01-12 08:50:34,175,6,5,1130.0,1994,M,내국인,LCD자전거
SPB-00452,2018-01-12 08:54:46,1924,10,2018-01-12 09:01:28,1911,10,6,1150.0,1984,M,내국인,LCD자전거
SPB-06365,2018-01-12 09:15:18,512,2,2018-01-12 09:25:51,514,7,10,1790.0,1994,M,내국인,LCD자전거
SPB-11321,2018-01-12 09:45:39,2315,2,2018-01-12 09:49:47,2316,10,3,680.0,1981,M,내국인,LCD자전거
SPB-11347,2018-01-12 10:34:33,641,6,2018-01-12 10:41:31,530,2,6,33720.0,1995,M,내국인,LCD자전거
SPB-06192,2018-01-12 11:16:54,711,11,2018-01-12 11:39:11,714,10,21,3040.0,1989,F,내국인,LCD자전거
SPB-06413,2018-01-12 11:57:28,1809,10,2018-01-12 12:15:14,1829,6,17,2320.0,1980,F,내국인,LCD자전거
SPB-01131,2018-01-12 12:26:36,209,9,2018-01-12 12:34:31,202,3,7,1410.0,1984,M,내국인,LCD자전거
SPB-09659,2018-01-12 13:01:47,421,8,2018-01-12 16:51:38,\N,\N,50,0.0,1979,M,내국인,LCD자전거
SPB-11156,2018-01-12 13:31:20,2219,19,2018-01-12 13:47:21,2220,6,16,1850.0,1958,M,내국인,LCD자전거
SPB-11118,2018-01-12 14:06:11,113,21,2018-01-12 14:13:25,183,2,6,1050.0,1978,M,내국인,LCD자전거
SPB-10697,2018-01-12 14:40:44,1845,9,2018-01-12 14:53:59,1812,4,12,2300.0,1972,M,내국인,LCD자전거
SPB-12280,2018-01-12 15:09:14,573,2,2018-01-12 16:56:40,584,4,96,1280.0,1990,M,내국인,LCD자전거
SPB-09351,2018-01-12 15:41:43,144,6,2018-01-12 16:36:42,122,4,53,9280.0,1991,M,내국인,LCD자전거
SPB-09972,2018-01-12 16:12:31,124,17,2018-01-12 17:36:35,121,3,81,2210.0,1954,M,내국인,LCD자전거
SPB-10696,2018-01-12 16:43:44,113,17,2018-01-12 16:57:04,183,1,13,1680.0,1982,M,내국인,LCD자전거
SPB-05175,2018-01-12 17:09:51,563,9,2018-01-12 17:15:38,567,6,5,880.0,1993,F,내국인,LCD자전거
SPB-09057,2018-01-12 17:32:08,230,7,2018-01-12 17:41:18,244,13,8,1560.0,1989,M,내국인,LCD자전거
SPB-13337,2018-01-12 17:55:40,1319,3,2018-01-12 19:26:31,1319,1,90,1860.0,1944,M,내국인,LCD자전거
SPB-04080,2018-01-12 18:08:43,305,3,2018-01-12 18:25:19,158,15,16,2390.0,1952,M,내국인,LCD자전거
SPB-05237,2018-01-12 18:18:59,250,5,2018-01-12 18:38:49,2050,7,19,2090.0,1992,M,내국인,LCD자전거
SPB-01436,2018-01-12 18:32:03,2348,3,2018-01-12 18:42:13,2354,1,9,1850.0,1980,M,내국인,LCD자전거
SPB-02876,2018-01-12 18:45:00,608,9,2018-01-12 19:01:30,538,2,16,2220.0,1989,M,내국인,LCD자전거
SPB-06141,2018-01-12 18:59:58,1118,3,2018-01-12 20:41:41,1122,6,101,2790.0,1988,F,내국인,LCD자전거
SPB-10697,2018-01-12 19:17:50,1812,4,2018-01-12 19:38:22,2103,10,18,3340.0,1991,F,내국인,LCD자전거
SPB-04485,2018-01-12 19:35:42,2328,5,2018-01-12 19:52:54,2302,4,16,2540.0,1983,M,내국인,LCD자전거
SPB-09816,2018-01-12 20:01:47,2056,10,2018-01-12 20:17:57,242,12,15,2770.0,1985,M,내국인,LCD자전거
SPB-06620,2018-01-12 20:26:34,202,15,2018-01-12 20:31:14,207,16,4,890.0,1974,M,내국인,LCD자전거
SPB-12830,2018-01-12 20:54:08,1650,14,2018-01-12 21:32:17,1623,3,34,5740.0,1980,M,내국인,LCD자전거
SPB-12283,2018-01-12 21:27:38,358,9,2018-01-12 21:32:04,359,3,4,50280.0,1991,M,내국인,LCD자전거
SPB-05151,2018-01-12 21:53:22,368,8,2018-01-12 22:07:21,354,10,13,2170.0,1979,M,내국인,LCD자전거
SPB-04323,2018-01-12 22:21:07,321,6,2018-01-12 22:34:59,390,9,13,1510.0,1996,F,내국인,LCD자전거
SPB-05545,2018-01-12 22:55:54,99998,13,2018-01-12 23:04:20,126,11,8,1500.0,1991,M,내국인,LCD자전거
SPB-08403,2018-01-12 23:34:38,2102,1,2018-01-12 23:51:39,2139,5,16,2280.0,1982,M,내국인,LCD자전거
SPB-00064,2018-01-13 00:14:35,2202,16,2018-01-13 00:19:01,2205,6,4,920.0,1962,M,내국인,LCD자전거
SPB-07607,2018-01-13 00:51:44,533,3,2018-01-13 00:59:10,523,3,7,1220.0,1968,M,내국인,LCD자전거
SPB-06292,2018-01-13 01:21:29,563,7,2018-01-13 01:37:30,539,1,15,2420.0,1933,F,내국인,LCD자전거
SPB-12190,2018-01-13 01:54:55,1442,3,2018-01-13 02:08:20,1402,1,12,2590.0,1986,M,내국인,LCD자전거
SPB-10192,2018-01-13 02:35:13,334,9,2018-01-13 02:45:32,380,3,10,1980.0,1992,M,내국인,LCD자전거
SPB-13638,2018-01-13 03:28:35,2050,4,2018-01-13 03:38:07,257,5,9,1960.0,1988,M,내국인,LCD자전거
SPB-08025,2018-01-13 05:04:29,253,9,2018-01-13 05:12:37,255,5,7,1160.0,1963,M,내국인,LCD자전거
SPB-08237,2018-01-13 07:39:20,183,1,2018-01-13 07:46:16,192,2,6,1080.0,1993,M,내국인,LCD자전거
SPB-06009,2018-01-13 09:01:29,131,7,2018-01-13 09:11:38,418,2,9,2230.0,1999,M,내국인,LCD자전거
SPB-12103,2018-01-13 09:57:51,2315,2,2018-01-13 10:02:33,2316,10,4,680.0,1948,M,내국인,LCD자전거
SPB-11662,2018-01-13 10:52:06,1109,2,2018-01-13 11:04:41,1112,15,11,1810.0,1992,M,내국인,LCD자전거
SPB-10797,2018-01-13 11:41:48,512,8,2018-01-13 11:50:06,537,3,7,1570.0,1986,M,내국인,LCD자전거
SPB-02866,2018-01-13 12:13:46,2325,1,2018-01-13 12:17:02,2370,20,2,510.0,1992,M,내국인,LCD자전거
SPB-10401,2018-01-13 12:51:12,2013,28,2018-01-13 13:00:43,2003,6,9,1660.0,1989,M,내국인,LCD자전거
SPB-09791,2018-01-13 13:23:08,911,4,2018-01-13 13:26:45,901,2,3,690.0,1959,F,내국인,LCD자전거
SPB-07719,2018-01-13 13:45:21,2012,5,2018-01-13 14:10:06,2143,5,24,5150.0,1988,M,내국인,LCD자전거
SPB-08025,2018-01-13 14:09:48,255,5,2018-01-13 14:49:29,256,5,37,3530.0,1976,M,내국인,LCD자전거
SPB-07563,2018-01-13 14:33:34,516,1,2018-01-13 14:53:06,516,1,17,1730.0,1984,M,내국인,LCD자전거
SPB-05304,2018-01-13 15:01:32,157,2,2018-01-13 15:20:12,145,7,18,2820.0,1979,M,내국인,LCD자전거
SPB-02121,2018-01-13 15:24:19,1247,1,2018-01-13 16:31:24,1247,5,66,1840.0,1981,M,내국인,LCD자전거
SPB-10816,2018-01-13 15:48:01,253,9,2018-01-13 15:57:47,255,1,9,1200.0,1963,M,내국인,LCD자전거
SPB-06126,2018-01-13 16:11:04,2269,8,2018-01-13 16:46:46,2313,7,35,4340.0,1984,F,내국인,LCD자전거
SPB-00125,2018-01-13 16:33:40,627,7,2018-01-13 17:21:54,627,7,47,5530.0,1997,M,내국인,LCD자전거
SPB-09479,2018-01-13 16:55:12,207,29,2018-01-13 17:02:07,222,12,6,1340.0,1994,M,내국인,LCD자전거
SPB-13554,2018-01-13 17:12:58,155,2,2018-01-13 17:21:45,192,5,8,1150.0,1985,M,내국인,LCD자전거
SPB-08989,2018-01-13 17:33:04,1819,9,2018-01-13 17:52:43,1833,3,18,1730.0,1998,M,내국인,LCD자전거
SPB-12881,2018-01-13 17:53:26,408,7,2018-01-13 18:00:08,415,4,5,1140.0,1963,M,내국인,LCD자전거
SPB-05578,2018-01-13 18:15:07,108,1,2018-01-13 18:19:02,113,19,3,830.0,1986,M,내국인,LCD자전거
SPB-10354,2018-01-13 18:40:23,1011,1,2018-01-13 19:02:47,1010,6,21,2430.0,1989,M,내국인,LCD자전거
SPB-08829,2018-01-13 19:11:55,1213,1,2018-01-13 19:28:23,1226,5,15,2820.0,1997,M,내국인,LCD자전거
SPB-00301,2018-01-13 19:45:22,249,3,2018-01-13 19:59:48,216,4,14,1650.0,1987,M,내국인,LCD자전거
SPB-11516,2018-01-13 20:18:57,613,1,2018-01-13 20:49:24,613,1,27,1010.0,\N,\N,비회원,LCD자전거
SPB-12933,2018-01-13 20:52:45,933,3,2018-01-13 21:23:32,933,3,30,4590.0,1992,M,내국인,LCD자전거
SPB-08616,2018-01-13 21:24:33,119,5,2018-01-13 21:30:32,124,1,5,990.0,1992,M,내국인,LCD자전거
SPB-11455,2018-01-13 21:59:54,2032,5,2018-01-13 22:05:20,2048,2,5,1050.0,1980,M,내국인,LCD자전거
SPB-08075,2018-01-13 22:29:00,1271,14,2018-01-13 22:35:21,1213,6,6,1460.0,1991,M,내국인,LCD자전거
SPB-08832,2018-01-13 23:09:01,1821,4,2018-01-13 23:44:57,1814,5,33,4150.0,1987,F,내국인,LCD자전거
SPB-01197,2018-01-13 23:53:17,385,8,2018-01-14 00:01:25,324,4,7,1130.0,1979,M,내국인,LCD자전거
SPB-06452,2018-01-14 00:30:45,500,4,2018-01-14 01:10:48,525,1,39,3990.0,\N,\N,비회원,LCD자전거
SPB-02618,2018-01-14 01:02:37,268,5,2018-01-14 01:04:54,247,13,1,310.0,1967,M,내국인,LCD자전거
SPB-02435,2018-01-14 01:39:25,1012,9,2018-01-14 01:55:44,1004,5,15,2180.0,1990,F,내국인,LCD자전거
SPB-10479,2018-01-14 02:19:36,185,3,2018-01-14 02:32:55,144,3,12,2600.0,1980,M,내국인,LCD자전거
SPB-04407,2018-01-14 03:19:28,1010,10,2018-01-14 03:37:31,1023,15,17,4140.0,1993,M,내국인,LCD자전거
SPB-03281,2018-01-14 04:32:58,103,4,2018-01-14 04:40:13,154,11,6,880.0,1975,M,내국인,LCD자전거
SPB-02482,2018-01-14 07:06:46,905,6,2018-01-14 07:23:37,904,1,16,2070.0,1992,M,내국인,LCD자전거
SPB-01556,2018-01-14 08:34:31,252,6,2018-01-14 08:41:29,237,1,6,870.0,1995,F,내국인,LCD자전거
SPB-13458,2018-01-14 09:30:01,549,1,2018-01-14 09:33:38,573,10,3,920.0,1988,M,내국인,LCD자전거
SPB-07790,2018-01-14 10:11:58,109,5,2018-01-14 10:23:56,130,10,11,2240.0,1978,F,내국인,LCD자전거
SPB-07498,2018-01-14 10:58:31,2032,1,2018-01-14 11:08:16,2032,1,9,890.0,1983,M,내국인,LCD자전거
SPB-09609,2018-01-14 11:32:34,349,5,2018-01-14 11:43:35,368,12,10,1570.0,1995,F,내국인,LCD자전거
SPB-08156,2018-01-14 12:02:33,576,7,2018-01-14 13:27:22,553,8,79,7040.0,1980,M,내국인,LCD자전거
SPB-07516,2018-01-14 12:29:15,450,10,2018-01-14 12:43:22,348,7,13,2480.0,1983,M,내국인,LCD자전거
SPB-12917,2018-01-14 12:52:27,413,7,2018-01-14 13:22:11,107,1,28,3600.0,1973,F,내국인,LCD자전거
SPB-06365,2018-01-14 13:15:05,578,1,2018-01-14 13:44:29,582,7,29,2640.0,1986,F,내국인,LCD자전거
SPB-00700,2018-01-14 13:31:51,186,39,2018-01-14 14:23:24,186,39,51,7480.0,1971,M,내국인,LCD자전거
SPB-06558,2018-01-14 13:51:48,2122,4,2018-01-14 14:33:50,2148,3,41,4280.0,1974,F,내국인,LCD자전거
SPB-08140,2018-01-14 14:11:25,624,10,2018-01-14 14:22:01,581,7,10,2260.0,1981,M,내국인,LCD자전거
SPB-07597,2018-01-14 14:29:43,1435,7,2018-01-14 15:01:16,634,19,30,5260.0,1991,F,내국인,LCD자전거
SPB-02713,2018-01-14 14:46:28,1906,5,2018-01-14 15:27:39,1911,2,40,3870.0,1993,M,내국인,LCD자전거
SPB-06063,2018-01-14 15:02:36,146,10,2018-01-14 16:03:01,209,4,60,9000.0,1990,M,내국인,LCD자전거
SPB-06650,2018-01-14 15:17:12,1122,7,2018-01-14 16:26:51,1122,2,69,14810.0,1966,M,내국인,LCD자전거
SPB-13690,2018-01-14 15:34:01,262,10,2018-01-14 15:46:11,239,20,11,2210.0,1996,M,내국인,LCD자전거
SPB-08838,2018-01-14 15:48:42,511,4,2018-01-14 16:32:16,511,4,40,3290.0,1987,F,내국인,LCD자전거
SPB-09165,2018-01-14 16:01:56,114,3,2018-01-14 16:23:38,157,11,20,4290.0,1988,M,내국인,LCD자전거
SPB-10159,2018-01-14 16:17:29,1123,6,2018-01-14 18:48:08,720,5,142,9700.0,1972,F,내국인,LCD자전거
SPB-04290,2018-01-14 16:32:26,565,4,2018-01-14 17:19:02,565,3,46,1190.0,1993,M,내국인,LCD자전거
SPB-03275,2018-01-14 16:45:14,542,15,2018-01-14 17:20:43,1231,4,35,4520.0,1996,F,내국인,LCD자전거
SPB-12160,2018-01-14 17:01:58,585,1,2018-01-14 17:11:43,582,1,9,1610.0,1988,M,내국인,LCD자전거
SPB-10746,2018-01-14 17:19:50,248,10,2018-01-14 17:27:40,207,12,7,870.0,1980,F,내국인,LCD자전거
SPB-13140,2018-01-14 17:37:59,3514,6,2018-01-14 18:34:14,1308,8,53,2600.0,1980,M,내국인,LCD자전거
SPB-04737,2018-01-14 17:54:09,157,9,2018-01-14 17:58:07,145,6,3,1100.0,1979,M,내국인,LCD자전거
SPB-08485,2018-01-14 18:12:58,1712,5,2018-01-14 18:33:15,1712,5,19,660.0,1991,F,내국인,LCD자전거
SPB-02296,2018-01-14 18:34:42,157,5,2018-01-14 18:46:32,818,4,11,3100.0,1991,M,내국인,LCD자전거
SPB-13414,2018-01-14 18:56:12,1019,3,2018-01-14 19:19:51,1228,5,23,4520.0,\N,\N,비회원,LCD자전거
SPB-09117,2018-01-14 19:22:21,166,4,2018-01-14 19:30:29,183,6,7,35730.0,1996,F,내국인,LCD자전거
SPB-02374,2018-01-14 19:48:20,552,10,2018-01-14 20:01:43,3504,7,12,2550.0,\N,\N,비회원,LCD자전거
SPB-05940,2018-01-14 20:12:51,1911,5,2018-01-14 20:34:51,2107,2,21,4350.0,1987,F,내국인,LCD자전거
SPB-08098,2018-01-14 20:37:54,590,7,2018-01-14 20:49:14,3501,8,10,1380.0,1992,F,내국인,LCD자전거
SPB-05961,2018-01-14 21:03:54,421,3,2018-01-14 21:17:16,151,1,12,1730.0,1986,M,내국인,LCD자전거
SPB-10893,2018-01-14 21:32:35,1327,3,2018-01-14 21:45:19,1601,18,12,1750.0,1991,F,내국인,LCD자전거
SPB-06158,2018-01-14 21:57:03,540,4,2018-01-14 22:36:27,501,14,39,3960.0,1994,M,내국인,LCD자전거
SPB-04316,2018-01-14 22:19:41,320,11,2018-01-14 22:26:05,327,1,6,1190.0,1993,M,내국인,LCD자전거
SPB-12707,2018-01-14 22:45:05,641,2,2018-01-14 22:57:32,609,1,11,2370.0,1967,M,내국인,LCD자전거
SPB-12043,2018-01-14 23:26:22,1315,8,2018-01-14 23:54:31,1529,8,27,5620.0,1991,F,내국인,LCD자전거
SPB-07644,2018-01-15 00:02:17,105,2,2018-01-15 00:13:32,151,2,10,1770.0,1984,M,내국인,LCD자전거
SPB-00128,2018-01-15 00:24:10,1351,4,2018-01-15 00:35:27,3514,1,10,1630.0,1993,M,내국인,LCD자전거
SPB-04008,2018-01-15 01:08:51,569,3,2018-01-15 03:07:05,521,7,117,21170.0,1996,M,내국인,LCD자전거
SPB-08341,2018-01-15 01:48:04,2102,8,2018-01-15 01:54:16,2156,7,6,1690.0,1981,M,내국인,LCD자전거
SPB-04466,2018-01-15 02:53:15,628,10,2018-01-15 03:05:39,627,7,12,1330.0,1996,F,내국인,LCD자전거
SPB-08550,2018-01-15 04:33:33,543,15,2018-01-15 04:54:05,549,2,19,2860.0,1998,M,내국인,LCD자전거
SPB-13083,2018-01-15 06:26:14,361,6,2018-01-15 06:38:33,345,5,11,1590.0,1973,M,내국인,LCD자전거
SPB-06319,2018-01-15 07:13:28,353,4,2018-01-15 08:59:41,353,4,105,2050.0,1959,M,내국인,LCD자전거
SPB-02604,2018-01-15 07:43:31,192,4,2018-01-15 07:56:37,179,4,12,1120.0,1989,F,내국인,LCD자전거
SPB-11253,2018-01-15 08:02:37,211,10,2018-01-15 08:06:38,218,17,3,580.0,1981,M,내국인,LCD자전거
SPB-10434,2018-01-15 08:16:11,258,10,2018-01-15 08:33:28,217,2,15,2300.0,1995,M,내국인,LCD자전거
SPB-12442,2018-01-15 08:26:49,167,10,2018-01-15 08:41:49,113,7,14,3440.0,1978,M,내국인,LCD자전거
SPB-05404,2018-01-15 08:36:36,2368,3,2018-01-15 08:56:48,2252,11,19,4140.0,1971,M,내국인,LCD자전거
SPB-08549,2018-01-15 08:48:49,124,20,2018-01-15 08:55:37,134,8,6,980.0,1983,M,내국인,LCD자전거
SPB-10219,2018-01-15 09:00:15,305,16,2018-01-15 09:06:49,315,2,6,990.0,1974,M,내국인,LCD자전거
SPB-06376,2018-01-15 09:16:38,211,2,2018-01-15 09:24:25,224,18,7,1130.0,1962,M,내국인,LCD자전거
SPB-03614,2018-01-15 09:36:58,413,6,2018-01-15 09:50:07,407,6,12,1500.0,1971,F,내국인,LCD자전거
SPB-08540,2018-01-15 09:53:18,1131,2,2018-01-15 10:04:36,1132,10,10,2290.0,1987,M,내국인,LCD자전거
SPB-13116,2018-01-15 10:20:50,916,4,2018-01-15 10:26:42,913,3,5,930.0,1967,F,내국인,LCD자전거
SPB-06655,2018-01-15 10:50:25,2358,10,2018-01-15 11:00:02,2373,7,9,1500.0,1981,F,내국인,LCD자전거
SPB-11094,2018-01-15 11:13:08,1636,10,2018-01-15 11:34:29,1712,1,21,1550.0,1983,F,내국인,LCD자전거
SPB-06539,2018-01-15 11:40:02,707,4,2018-01-15 13:38:59,704,13,118,6650.0,1998,F,내국인,LCD자전거
SPB-09473,2018-01-15 11:57:43,389,5,2018-01-15 13:25:09,389,5,84,1880.0,1978,F,내국인,LCD자전거
SPB-04310,2018-01-15 12:14:14,2362,9,2018-01-15 13:13:04,2363,3,58,1610.0,1975,M,내국인,LCD자전거
SPB-09057,2018-01-15 12:33:27,232,14,2018-01-15 12:38:48,262,3,4,850.0,1986,F,내국인,LCD자전거
SPB-06226,2018-01-15 12:50:20,331,3,2018-01-15 13:58:16,331,1,67,4700.0,1984,F,내국인,LCD자전거
SPB-10962,2018-01-15 13:06:46,508,4,2018-01-15 13:10:31,513,6,3,830.0,1969,M,내국인,LCD자전거
SPB-13695,2018-01-15 13:23:39,257,1,2018-01-15 13:46:12,247,14,22,3670.0,1996,F,내국인,LCD자전거
SPB-12529,2018-01-15 13:43:03,529,3,2018-01-15 14:31:20,1340,8,47,10130.0,1993,F,내국인,LCD자전거
SPB-12959,2018-01-15 14:01:27,1033,10,2018-01-15 14:05:58,1041,8,4,0.0,1995,M,내국인,LCD자전거
SPB-12372,2018-01-15 14:22:01,712,13,2018-01-15 15:10:09,712,13,40,8290.0,1952,M,내국인,LCD자전거
SPB-04501,2018-01-15 14:39:10,2233,17,2018-01-15 14:51:57,2243,3,12,2140.0,1991,M,내국인,LCD자전거
SPB-12949,2018-01-15 14:54:46,2355,17,2018-01-15 15:20:35,2309,10,23,2250.0,\N,\N,비회원,LCD자전거
SPB-10653,2018-01-15 15:10:25,2237,12,2018-01-15 15:22:13,2221,1,11,1980.0,1971,F,내국인,LCD자전거
SPB-08465,2018-01-15 15:24:52,2015,7,2018-01-15 15:34:08,2013,30,8,1140.0,1960,F,내국인,LCD자전거
SPB-10931,2018-01-15 15:40:19,104,8,2018-01-15 15:47:30,113,24,7,1050.0,1968,M,내국인,LCD자전거
SPB-13713,2018-01-15 15:58:53,305,5,2018-01-15 16:15:27,305,3,16,1820.0,1971,M,내국인,LCD자전거
SPB-05994,2018-01-15 16:13:55,3504,5,2018-01-15 16:37:17,562,2,22,3460.0,1955,F,내국인,LCD자전거
SPB-12126,2018-01-15 16:30:19,175,6,2018-01-15 16:56:19,152,27,24,5120.0,1986,F,내국인,LCD자전거
SPB-11107,2018-01-15 16:42:44,1033,5,2018-01-15 18:27:11,1033,5,101,2620.0,1994,M,내국인,LCD자전거
SPB-11706,2018-01-15 16:58:14,419,3,2018-01-15 17:06:08,416,11,7,1130.0,1958,F,내국인,LCD자전거
SPB-00409,2018-01-15 17:10:04,1201,4,2018-01-15 17:27:18,1217,5,16,2230.0,1976,F,내국인,LCD자전거
SPB-09894,2018-01-15 17:23:21,2265,\N,2018-01-15 18:38:20,2265,3,74,920.0,1974,F,내국인,LCD자전거
SPB-10239,2018-01-15 17:37:14,582,3,2018-01-15 17:52:17,3508,2,14,2590.0,1993,M,내국인,LCD자전거
SPB-05408,2018-01-15 17:47:33,630,9,2018-01-15 17:52:35,624,10,4,910.0,1982,M,내국인,LCD자전거
SPB-01514,2018-01-15 18:00:41,2107,20,2018-01-15 18:14:41,2112,8,13,1860.0,1969,F,내국인,LCD자전거
SPB-04517,2018-01-15 18:09:26,255,4,2018-01-15 18:18:08,253,10,8,1180.0,1963,M,내국인,LCD자전거
SPB-08081,2018-01-15 18:17:17,1914,4,2018-01-15 18:39:56,2107,10,22,5740.0,1970,M,내국인,LCD자전거
SPB-01212,2018-01-15 18:25:12,156,2,2018-01-15 18:29:43,145,8,4,680.0,1975,M,내국인,LCD자전거
SPB-02129,2018-01-15 18:35:15,211,8,2018-01-15 18:37:13,214,12,1,440.0,1979,M,내국인,LCD자전거
SPB-02636,2018-01-15 18:44:57,1906,7,2018-01-15 19:08:28,243,11,23,2520.0,1993,F,내국인,LCD자전거
SPB-13141,2018-01-15 18:56:07,446,10,2018-01-15 19:11:36,117,3,14,2900.0,1990,F,내국인,LCD자전거
SPB-11512,2018-01-15 19:06:21,2213,10,2018-01-15 19:19:01,2211,8,11,1340.0,2001,M,내국인,LCD자전거
SPB-05341,2018-01-15 19:15:39,505,4,2018-01-15 19:40:57,505,10,24,3250.0,1991,M,내국인,LCD자전거
SPB-00573,2018-01-15 19:27:36,1024,3,2018-01-15 19:38:18,1009,18,10,1400.0,1985,F,내국인,LCD자전거
SPB-10715,2018-01-15 19:41:14,1306,3,2018-01-15 19:54:40,344,10,13,2130.0,1995,M,내국인,LCD자전거
SPB-08205,2018-01-15 19:55:16,345,4,2018-01-15 20:03:44,354,2,7,1590.0,1960,M,내국인,LCD자전거
SPB-07907,2018-01-15 20:11:33,2365,4,2018-01-15 21:19:16,2371,5,68,1310.0,1994,F,내국인,LCD자전거
SPB-13506,2018-01-15 20:27:16,153,\N,2018-01-15 20:34:47,166,2,7,1660.0,1993,M,내국인,LCD자전거
SPB-03001,2018-01-15 20:44:25,417,12,2018-01-15 20:53:18,409,1,8,1460.0,1994,M,내국인,LCD자전거
SPB-10585,2018-01-15 21:01:46,931,1,2018-01-15 21:11:23,906,10,9,1560.0,1996,F,내국인,LCD자전거
SPB-03857,2018-01-15 21:17:09,176,7,2018-01-15 21:44:11,418,8,26,4930.0,1965,F,내국인,LCD자전거
SPB-06348,2018-01-15 21:32:08,512,3,2018-01-15 21:43:37,537,3,11,1870.0,1986,M,내국인,LCD자전거
SPB-00345,2018-01-15 21:49:31,405,4,2018-01-15 21:53:42,401,10,3,970.0,1968,M,내국인,LCD자전거
SPB-00840,2018-01-15 22:03:22,143,6,2018-01-15 22:09:47,157,4,6,1260.0,1995,M,내국인,LCD자전거
SPB-13373,2018-01-15 22:19:10,1245,9,2018-01-15 22:24:10,1244,5,4,560.0,1990,F,내국인,LCD자전거
SPB-08464,2018-01-15 22:35:48,1022,3,2018-01-15 22:41:00,1018,1,4,1020.0,1982,M,내국인,LCD자전거
SPB-11808,2018-01-15 22:55:16,315,4,2018-01-15 23:08:45,314,1,12,1000.0,1967,M,내국인,LCD자전거
SPB-06520,2018-01-15 23:08:51,1708,4,2018-01-15 23:58:49,1706,1,49,5120.0,\N,\N,비회원,LCD자전거
SPB-01753,2018-01-15 23:35:26,1019,6,2018-01-15 23:44:58,1012,3,9,1650.0,1987,F,내국인,LCD자전거
